 numangles= 181
  g= 5.55944D-01
   scat. angle           m2               m1              s21              d21           phase func.      polarization  
    9.4000D+01       3.0871D-01       4.7154D-01       2.1556D-01       5.8022D-02       3.9012D-01       2.0869D-01
    9.5000D+01       3.0197D-01       4.5993D-01       2.0474D-01       5.3454D-02       3.8095D-01       2.0733D-01
    9.6000D+01       2.9562D-01       4.4874D-01       1.9433D-01       4.9053D-02       3.7218D-01       2.0570D-01
    9.7000D+01       2.8966D-01       4.3795D-01       1.8429D-01       4.4819D-02       3.6380D-01       2.0381D-01
    9.8000D+01       2.8404D-01       4.2753D-01       1.7459D-01       4.0750D-02       3.5578D-01       2.0164D-01
    9.9000D+01       2.7876D-01       4.1744D-01       1.6520D-01       3.6845D-02       3.4810D-01       1.9920D-01
    1.0000D+02       2.7379D-01       4.0768D-01       1.5611D-01       3.3100D-02       3.4074D-01       1.9647D-01
    1.0100D+02       2.6911D-01       3.9821D-01       1.4728D-01       2.9514D-02       3.3366D-01       1.9346D-01
    1.0200D+02       2.6471D-01       3.8902D-01       1.3869D-01       2.6085D-02       3.2686D-01       1.9016D-01
    1.0300D+02       2.6056D-01       3.8008D-01       1.3032D-01       2.2808D-02       3.2032D-01       1.8656D-01
    1.0400D+02       2.5666D-01       3.7138D-01       1.2215D-01       1.9682D-02       3.1402D-01       1.8266D-01
    1.0500D+02       2.5299D-01       3.6290D-01       1.1417D-01       1.6702D-02       3.0795D-01       1.7847D-01
    1.0600D+02       2.4952D-01       3.5464D-01       1.0635D-01       1.3867D-02       3.0208D-01       1.7398D-01
    1.0700D+02       2.4626D-01       3.4656D-01       9.8677D-02       1.1171D-02       2.9641D-01       1.6919D-01
    1.0800D+02       2.4319D-01       3.3867D-01       9.1139D-02       8.6121D-03       2.9093D-01       1.6411D-01
    1.0900D+02       2.4029D-01       3.3096D-01       8.3723D-02       6.1863D-03       2.8562D-01       1.5873D-01
    1.1000D+02       2.3755D-01       3.2342D-01       7.6415D-02       3.8900D-03       2.8049D-01       1.5306D-01
    1.1100D+02       2.3498D-01       3.1603D-01       6.9205D-02       1.7198D-03       2.7550D-01       1.4710D-01
    1.1200D+02       2.3254D-01       3.0880D-01       6.2084D-02      -3.2783D-04       2.7067D-01       1.4087D-01
