 numangles= 181
  g= 5.92218D-01
   scat. angle           m2               m1              s21              d21           phase func.      polarization  
    9.7000D+01       2.7419D-01       3.5299D-01       1.7431D-01       2.1052D-02       3.1359D-01       1.2565D-01
    9.8000D+01       2.6929D-01       3.4524D-01       1.6676D-01       1.8690D-02       3.0726D-01       1.2359D-01
    9.9000D+01       2.6482D-01       3.3779D-01       1.5954D-01       1.6380D-02       3.0130D-01       1.2110D-01
    1.0000D+02       2.6076D-01       3.3064D-01       1.5263D-01       1.4120D-02       2.9570D-01       1.1816D-01
    1.0100D+02       2.5710D-01       3.2377D-01       1.4601D-01       1.1910D-02       2.9044D-01       1.1477D-01
    1.0200D+02       2.5382D-01       3.1717D-01       1.3968D-01       9.7502D-03       2.8550D-01       1.1094D-01
    1.0300D+02       2.5091D-01       3.1082D-01       1.3363D-01       7.6432D-03       2.8087D-01       1.0666D-01
    1.0400D+02       2.4834D-01       3.0472D-01       1.2783D-01       5.5912D-03       2.7653D-01       1.0194D-01
    1.0500D+02       2.4611D-01       2.9885D-01       1.2228D-01       3.5974D-03       2.7248D-01       9.6783D-02
    1.0600D+02       2.4418D-01       2.9319D-01       1.1695D-01       1.6657D-03       2.6868D-01       9.1203D-02
    1.0700D+02       2.4254D-01       2.8773D-01       1.1183D-01      -1.9938D-04       2.6514D-01       8.5205D-02
    1.0800D+02       2.4118D-01       2.8245D-01       1.0691D-01      -1.9927D-03       2.6182D-01       7.8802D-02
    1.0900D+02       2.4008D-01       2.7734D-01       1.0217D-01      -3.7086D-03       2.5871D-01       7.2004D-02
    1.1000D+02       2.3921D-01       2.7238D-01       9.7593D-02      -5.3414D-03       2.5579D-01       6.4825D-02
    1.1100D+02       2.3856D-01       2.6755D-01       9.3157D-02      -6.8847D-03       2.5306D-01       5.7277D-02
    1.1200D+02       2.3811D-01       2.6284D-01       8.8847D-02      -8.3323D-03       2.5047D-01       4.9374D-02
    1.1300D+02       2.3783D-01       2.5824D-01       8.4643D-02      -9.6777D-03       2.4803D-01       4.1130D-02
    1.1400D+02       2.3772D-01       2.5372D-01       8.0527D-02      -1.0915D-02       2.4572D-01       3.2558D-02
    1.1500D+02       2.3774D-01       2.4927D-01       7.6480D-02      -1.2037D-02       2.4350D-01       2.3671D-02
    1.1600D+02       2.3788D-01       2.4488D-01       7.2483D-02      -1.3038D-02       2.4138D-01       1.4483D-02
    1.1700D+02       2.3813D-01       2.4052D-01       6.8517D-02      -1.3914D-02       2.3933D-01       5.0069D-03
    1.1800D+02       2.3846D-01       2.3620D-01       6.4563D-02      -1.4658D-02       2.3733D-01      -4.7448D-03
    1.1900D+02       2.3885D-01       2.3190D-01       6.0603D-02      -1.5266D-02       2.3537D-01      -1.4759D-02
    1.2000D+02       2.3929D-01       2.2760D-01       5.6619D-02      -1.5735D-02       2.3344D-01      -2.5023D-02
    1.2100D+02       2.3975D-01       2.2330D-01       5.2592D-02      -1.6061D-02       2.3153D-01      -3.5524D-02
    1.2200D+02       2.4024D-01       2.1900D-01       4.8508D-02      -1.6243D-02       2.2962D-01      -4.6247D-02
    1.2300D+02       2.4072D-01       2.1468D-01       4.4349D-02      -1.6279D-02       2.2770D-01      -5.7177D-02
    1.2400D+02       2.4118D-01       2.1034D-01       4.0102D-02      -1.6169D-02       2.2576D-01      -6.8299D-02
    1.2500D+02       2.4162D-01       2.0599D-01       3.5753D-02      -1.5914D-02       2.2380D-01      -7.9593D-02
    1.2600D+02       2.4201D-01       2.0162D-01       3.1289D-02      -1.5517D-02       2.2182D-01      -9.1039D-02
    1.2700D+02       2.4235D-01       1.9724D-01       2.6699D-02      -1.4981D-02       2.1980D-01      -1.0261D-01
    1.2800D+02       2.4263D-01       1.9286D-01       2.1976D-02      -1.4310D-02       2.1775D-01      -1.1429D-01
    1.2900D+02       2.4284D-01       1.8848D-01       1.7110D-02      -1.3511D-02       2.1566D-01      -1.2603D-01
    1.3000D+02       2.4298D-01       1.8412D-01       1.2096D-02      -1.2589D-02       2.1355D-01      -1.3780D-01
    1.3100D+02       2.4303D-01       1.7979D-01       6.9302D-03      -1.1553D-02       2.1141D-01      -1.4957D-01
    1.3200D+02       2.4300D-01       1.7550D-01       1.6095D-03      -1.0413D-02       2.0925D-01      -1.6127D-01
    1.3300D+02       2.4288D-01       1.7128D-01      -3.8663D-03      -9.1793D-03       2.0708D-01      -1.7286D-01
    1.3400D+02       2.4266D-01       1.6714D-01      -9.4960D-03      -7.8623D-03       2.0490D-01      -1.8428D-01
    1.3500D+02       2.4236D-01       1.6311D-01      -1.5276D-02      -6.4746D-03       2.0274D-01      -1.9546D-01
    1.3600D+02       2.4197D-01       1.5921D-01      -2.1202D-02      -5.0293D-03       2.0059D-01      -2.0631D-01
    1.3700D+02       2.4150D-01       1.5546D-01      -2.7267D-02      -3.5399D-03       1.9848D-01      -2.1676D-01
    1.3800D+02       2.4095D-01       1.5188D-01      -3.3461D-02      -2.0208D-03       1.9642D-01      -2.2672D-01
    1.3900D+02       2.4032D-01       1.4852D-01      -3.9776D-02      -4.8645D-04       1.9442D-01      -2.3610D-01
    1.4000D+02       2.3962D-01       1.4538D-01      -4.6200D-02       1.0483D-03       1.9250D-01      -2.4478D-01
    1.4100D+02       2.3886D-01       1.4250D-01      -5.2719D-02       2.5687D-03       1.9068D-01      -2.5268D-01
    1.4200D+02       2.3804D-01       1.3990D-01      -5.9319D-02       4.0598D-03       1.8897D-01      -2.5968D-01
    1.4300D+02       2.3718D-01       1.3760D-01      -6.5984D-02       5.5073D-03       1.8739D-01      -2.6569D-01
    1.4400D+02       2.3628D-01       1.3564D-01      -7.2699D-02       6.8971D-03       1.8596D-01      -2.7061D-01
    1.4500D+02       2.3536D-01       1.3402D-01      -7.9446D-02       8.2159D-03       1.8469D-01      -2.7434D-01
    1.4600D+02       2.3441D-01       1.3277D-01      -8.6207D-02       9.4509D-03       1.8359D-01      -2.7680D-01
    1.4700D+02       2.3346D-01       1.3191D-01      -9.2964D-02       1.0591D-02       1.8268D-01      -2.7793D-01
    1.4800D+02       2.3250D-01       1.3145D-01      -9.9697D-02       1.1624D-02       1.8197D-01      -2.7767D-01
    1.4900D+02       2.3156D-01       1.3139D-01      -1.0639D-01       1.2543D-02       1.8147D-01      -2.7599D-01
    1.5000D+02       2.3063D-01       1.3175D-01      -1.1302D-01       1.3338D-02       1.8119D-01      -2.7288D-01
    1.5100D+02       2.2973D-01       1.3252D-01      -1.1958D-01       1.4004D-02       1.8113D-01      -2.6835D-01
    1.5200D+02       2.2887D-01       1.3371D-01      -1.2603D-01       1.4536D-02       1.8129D-01      -2.6244D-01
    1.5300D+02       2.2804D-01       1.3531D-01      -1.3237D-01       1.4930D-02       1.8168D-01      -2.5520D-01
    1.5400D+02       2.2726D-01       1.3731D-01      -1.3859D-01       1.5185D-02       1.8229D-01      -2.4672D-01
    1.5500D+02       2.2654D-01       1.3970D-01      -1.4465D-01       1.5300D-02       1.8312D-01      -2.3710D-01
    1.5600D+02       2.2587D-01       1.4246D-01      -1.5056D-01       1.5279D-02       1.8416D-01      -2.2646D-01
    1.5700D+02       2.2526D-01       1.4556D-01      -1.5628D-01       1.5125D-02       1.8541D-01      -2.1492D-01
    1.5800D+02       2.2471D-01       1.4898D-01      -1.6182D-01       1.4843D-02       1.8685D-01      -2.0264D-01
    1.5900D+02       2.2423D-01       1.5270D-01      -1.6716D-01       1.4440D-02       1.8846D-01      -1.8978D-01
    1.6000D+02       2.2381D-01       1.5666D-01      -1.7229D-01       1.3925D-02       1.9024D-01      -1.7648D-01
    1.6100D+02       2.2345D-01       1.6085D-01      -1.7719D-01       1.3307D-02       1.9215D-01      -1.6291D-01
    1.6200D+02       2.2315D-01       1.6521D-01      -1.8187D-01       1.2598D-02       1.9418D-01      -1.4921D-01
    1.6300D+02       2.2292D-01       1.6970D-01      -1.8631D-01       1.1810D-02       1.9631D-01      -1.3554D-01
    1.6400D+02       2.2273D-01       1.7428D-01      -1.9051D-01       1.0957D-02       1.9851D-01      -1.2203D-01
    1.6500D+02       2.2260D-01       1.7891D-01      -1.9447D-01       1.0053D-02       2.0076D-01      -1.0881D-01
    1.6600D+02       2.2251D-01       1.8353D-01      -1.9817D-01       9.1118D-03       2.0302D-01      -9.6008D-02
    1.6700D+02       2.2247D-01       1.8810D-01      -2.0162D-01       8.1494D-03       2.0528D-01      -8.3720D-02
