 numangles= 181
  g= 5.08038D-01
   scat. angle           m2               m1              s21              d21           phase func.      polarization  
    8.8000D+01       1.7555D-01       7.4732D-01      -1.0380D-01       1.6331D-01       4.6144D-01       6.1955D-01
    8.9000D+01       1.7441D-01       7.3521D-01      -1.1339D-01       1.5884D-01       4.5481D-01       6.1653D-01
    9.0000D+01       1.7354D-01       7.2350D-01      -1.2263D-01       1.5448D-01       4.4852D-01       6.1309D-01
    9.1000D+01       1.7293D-01       7.1216D-01      -1.3152D-01       1.5022D-01       4.4255D-01       6.0923D-01
    9.2000D+01       1.7258D-01       7.0118D-01      -1.4010D-01       1.4607D-01       4.3688D-01       6.0498D-01
    9.3000D+01       1.7246D-01       6.9055D-01      -1.4836D-01       1.4202D-01       4.3150D-01       6.0033D-01
    9.4000D+01       1.7257D-01       6.8025D-01      -1.5632D-01       1.3807D-01       4.2641D-01       5.9531D-01
    9.5000D+01       1.7288D-01       6.7028D-01      -1.6400D-01       1.3421D-01       4.2158D-01       5.8992D-01
    9.6000D+01       1.7340D-01       6.6061D-01      -1.7141D-01       1.3044D-01       4.1701D-01       5.8417D-01
    9.7000D+01       1.7411D-01       6.5124D-01      -1.7855D-01       1.2676D-01       4.1268D-01       5.7809D-01
    9.8000D+01       1.7501D-01       6.4217D-01      -1.8545D-01       1.2317D-01       4.0859D-01       5.7168D-01
    9.9000D+01       1.7607D-01       6.3337D-01      -1.9211D-01       1.1967D-01       4.0472D-01       5.6496D-01
    1.0000D+02       1.7729D-01       6.2484D-01      -1.9855D-01       1.1625D-01       4.0106D-01       5.5794D-01
    1.0100D+02       1.7867D-01       6.1656D-01      -2.0476D-01       1.1291D-01       3.9762D-01       5.5065D-01
    1.0200D+02       1.8020D-01       6.0854D-01      -2.1077D-01       1.0964D-01       3.9437D-01       5.4308D-01
    1.0300D+02       1.8186D-01       6.0076D-01      -2.1657D-01       1.0646D-01       3.9131D-01       5.3526D-01
    1.0400D+02       1.8365D-01       5.9322D-01      -2.2218D-01       1.0335D-01       3.8843D-01       5.2721D-01
    1.0500D+02       1.8556D-01       5.8590D-01      -2.2761D-01       1.0030D-01       3.8573D-01       5.1893D-01
    1.0600D+02       1.8759D-01       5.7880D-01      -2.3286D-01       9.7335D-02       3.8320D-01       5.1045D-01
    1.0700D+02       1.8973D-01       5.7191D-01      -2.3794D-01       9.4433D-02       3.8082D-01       5.0178D-01
    1.0800D+02       1.9198D-01       5.6523D-01      -2.4286D-01       9.1599D-02       3.7860D-01       4.9293D-01
    1.0900D+02       1.9432D-01       5.5874D-01      -2.4762D-01       8.8829D-02       3.7653D-01       4.8393D-01
    1.1000D+02       1.9675D-01       5.5245D-01      -2.5224D-01       8.6123D-02       3.7460D-01       4.7477D-01
    1.1100D+02       1.9927D-01       5.4634D-01      -2.5671D-01       8.3478D-02       3.7280D-01       4.6549D-01
    1.1200D+02       2.0187D-01       5.4041D-01      -2.6104D-01       8.0894D-02       3.7114D-01       4.5609D-01
    1.1300D+02       2.0455D-01       5.3466D-01      -2.6524D-01       7.8369D-02       3.6960D-01       4.4658D-01
    1.1400D+02       2.0729D-01       5.2908D-01      -2.6932D-01       7.5900D-02       3.6819D-01       4.3699D-01
    1.1500D+02       2.1011D-01       5.2366D-01      -2.7327D-01       7.3488D-02       3.6689D-01       4.2732D-01
    1.1600D+02       2.1299D-01       5.1841D-01      -2.7710D-01       7.1130D-02       3.6570D-01       4.1758D-01
    1.1700D+02       2.1593D-01       5.1331D-01      -2.8083D-01       6.8825D-02       3.6462D-01       4.0780D-01
    1.1800D+02       2.1892D-01       5.0836D-01      -2.8444D-01       6.6572D-02       3.6364D-01       3.9797D-01
    1.1900D+02       2.2196D-01       5.0355D-01      -2.8795D-01       6.4369D-02       3.6276D-01       3.8812D-01
    1.2000D+02       2.2506D-01       4.9889D-01      -2.9137D-01       6.2216D-02       3.6197D-01       3.7825D-01
    1.2100D+02       2.2819D-01       4.9437D-01      -2.9468D-01       6.0111D-02       3.6128D-01       3.6838D-01
    1.2200D+02       2.3137D-01       4.8998D-01      -2.9791D-01       5.8054D-02       3.6068D-01       3.5851D-01
    1.2300D+02       2.3458D-01       4.8573D-01      -3.0105D-01       5.6042D-02       3.6016D-01       3.4866D-01
    1.2400D+02       2.3783D-01       4.8160D-01      -3.0410D-01       5.4076D-02       3.5972D-01       3.3883D-01
    1.2500D+02       2.4111D-01       4.7760D-01      -3.0707D-01       5.2153D-02       3.5936D-01       3.2904D-01
    1.2600D+02       2.4442D-01       4.7372D-01      -3.0996D-01       5.0274D-02       3.5907D-01       3.1929D-01
    1.2700D+02       2.4776D-01       4.6995D-01      -3.1277D-01       4.8437D-02       3.5886D-01       3.0959D-01
    1.2800D+02       2.5112D-01       4.6631D-01      -3.1551D-01       4.6641D-02       3.5871D-01       2.9995D-01
    1.2900D+02       2.5449D-01       4.6277D-01      -3.1819D-01       4.4885D-02       3.5863D-01       2.9038D-01
    1.3000D+02       2.5789D-01       4.5934D-01      -3.2079D-01       4.3170D-02       3.5862D-01       2.8088D-01
    1.3100D+02       2.6130D-01       4.5603D-01      -3.2333D-01       4.1493D-02       3.5866D-01       2.7146D-01
    1.3200D+02       2.6473D-01       4.5281D-01      -3.2581D-01       3.9854D-02       3.5877D-01       2.6212D-01
    1.3300D+02       2.6817D-01       4.4970D-01      -3.2822D-01       3.8252D-02       3.5893D-01       2.5288D-01
    1.3400D+02       2.7161D-01       4.4669D-01      -3.3058D-01       3.6687D-02       3.5915D-01       2.4374D-01
    1.3500D+02       2.7506D-01       4.4377D-01      -3.3287D-01       3.5158D-02       3.5942D-01       2.3470D-01
    1.3600D+02       2.7852D-01       4.4096D-01      -3.3512D-01       3.3665D-02       3.5974D-01       2.2577D-01
    1.3700D+02       2.8198D-01       4.3823D-01      -3.3731D-01       3.2206D-02       3.6010D-01       2.1696D-01
    1.3800D+02       2.8543D-01       4.3559D-01      -3.3945D-01       3.0782D-02       3.6051D-01       2.0826D-01
    1.3900D+02       2.8889D-01       4.3305D-01      -3.4154D-01       2.9391D-02       3.6097D-01       1.9968D-01
    1.4000D+02       2.9234D-01       4.3059D-01      -3.4357D-01       2.8034D-02       3.6146D-01       1.9124D-01
    1.4100D+02       2.9578D-01       4.2822D-01      -3.4557D-01       2.6709D-02       3.6200D-01       1.8292D-01
    1.4200D+02       2.9922D-01       4.2593D-01      -3.4751D-01       2.5417D-02       3.6257D-01       1.7474D-01
    1.4300D+02       3.0264D-01       4.2372D-01      -3.4941D-01       2.4157D-02       3.6318D-01       1.6669D-01
    1.4400D+02       3.0605D-01       4.2159D-01      -3.5127D-01       2.2929D-02       3.6382D-01       1.5879D-01
    1.4500D+02       3.0945D-01       4.1955D-01      -3.5308D-01       2.1732D-02       3.6450D-01       1.5103D-01
    1.4600D+02       3.1282D-01       4.1757D-01      -3.5485D-01       2.0566D-02       3.6520D-01       1.4342D-01
    1.4700D+02       3.1618D-01       4.1568D-01      -3.5658D-01       1.9431D-02       3.6593D-01       1.3596D-01
    1.4800D+02       3.1951D-01       4.1386D-01      -3.5826D-01       1.8327D-02       3.6668D-01       1.2865D-01
    1.4900D+02       3.2281D-01       4.1211D-01      -3.5990D-01       1.7254D-02       3.6746D-01       1.2151D-01
    1.5000D+02       3.2609D-01       4.1043D-01      -3.6151D-01       1.6210D-02       3.6826D-01       1.1452D-01
