 numangles= 181
  g= 4.50387D-01
   scat. angle           m2               m1              s21              d21           phase func.      polarization  
    1.1100D+02       2.3409D-01       6.1518D-01      -2.7422D-01       1.2269D-01       4.2464D-01       4.4874D-01
    1.1200D+02       2.3637D-01       6.0895D-01      -2.7975D-01       1.1913D-01       4.2266D-01       4.4076D-01
    1.1300D+02       2.3876D-01       6.0289D-01      -2.8514D-01       1.1564D-01       4.2083D-01       4.3263D-01
    1.1400D+02       2.4127D-01       5.9701D-01      -2.9037D-01       1.1222D-01       4.1914D-01       4.2437D-01
    1.1500D+02       2.4388D-01       5.9130D-01      -2.9546D-01       1.0886D-01       4.1759D-01       4.1598D-01
    1.1600D+02       2.4659D-01       5.8576D-01      -3.0041D-01       1.0557D-01       4.1617D-01       4.0749D-01
    1.1700D+02       2.4939D-01       5.8038D-01      -3.0523D-01       1.0235D-01       4.1488D-01       3.9889D-01
    1.1800D+02       2.5228D-01       5.7515D-01      -3.0993D-01       9.9190D-02       4.1372D-01       3.9021D-01
    1.1900D+02       2.5526D-01       5.7008D-01      -3.1450D-01       9.6092D-02       4.1267D-01       3.8145D-01
    1.2000D+02       2.5832D-01       5.6516D-01      -3.1895D-01       9.3054D-02       4.1174D-01       3.7262D-01
    1.2100D+02       2.6146D-01       5.6039D-01      -3.2329D-01       9.0075D-02       4.1092D-01       3.6374D-01
    1.2200D+02       2.6467D-01       5.5576D-01      -3.2752D-01       8.7155D-02       4.1021D-01       3.5481D-01
    1.2300D+02       2.6795D-01       5.5126D-01      -3.3165D-01       8.4292D-02       4.0961D-01       3.4584D-01
    1.2400D+02       2.7129D-01       5.4690D-01      -3.3567D-01       8.1485D-02       4.0910D-01       3.3685D-01
    1.2500D+02       2.7470D-01       5.4268D-01      -3.3959D-01       7.8732D-02       4.0869D-01       3.2784D-01
    1.2600D+02       2.7817D-01       5.3858D-01      -3.4342D-01       7.6034D-02       4.0838D-01       3.1883D-01
    1.2700D+02       2.8170D-01       5.3460D-01      -3.4716D-01       7.3388D-02       4.0815D-01       3.0981D-01
    1.2800D+02       2.8528D-01       5.3075D-01      -3.5080D-01       7.0794D-02       4.0802D-01       3.0081D-01
