 numangles= 181
  g= 4.37525D-01
   scat. angle           m2               m1              s21              d21           phase func.      polarization  
    8.6000D+01       2.7115D-01       8.6535D-01      -7.5534D-02       2.7216D-01       5.6825D-01       5.2284D-01
    8.7000D+01       2.6745D-01       8.5050D-01      -8.7690D-02       2.6459D-01       5.5898D-01       5.2153D-01
    8.8000D+01       2.6410D-01       8.3614D-01      -9.9352D-02       2.5721D-01       5.5012D-01       5.1992D-01
    8.9000D+01       2.6107D-01       8.2228D-01      -1.1055D-01       2.5002D-01       5.4167D-01       5.1803D-01
    9.0000D+01       2.5835D-01       8.0888D-01      -1.2130D-01       2.4302D-01       5.3361D-01       5.1585D-01
    9.1000D+01       2.5592D-01       7.9592D-01      -1.3163D-01       2.3620D-01       5.2592D-01       5.1338D-01
    9.2000D+01       2.5378D-01       7.8340D-01      -1.4156D-01       2.2956D-01       5.1859D-01       5.1064D-01
    9.3000D+01       2.5189D-01       7.7129D-01      -1.5111D-01       2.2309D-01       5.1159D-01       5.0763D-01
    9.4000D+01       2.5027D-01       7.5958D-01      -1.6030D-01       2.1679D-01       5.0492D-01       5.0435D-01
    9.5000D+01       2.4888D-01       7.4826D-01      -1.6914D-01       2.1065D-01       4.9857D-01       5.0081D-01
    9.6000D+01       2.4772D-01       7.3730D-01      -1.7766D-01       2.0467D-01       4.9251D-01       4.9702D-01
    9.7000D+01       2.4679D-01       7.2669D-01      -1.8587D-01       1.9885D-01       4.8674D-01       4.9298D-01
    9.8000D+01       2.4606D-01       7.1643D-01      -1.9379D-01       1.9318D-01       4.8125D-01       4.8870D-01
    9.9000D+01       2.4553D-01       7.0650D-01      -2.0142D-01       1.8765D-01       4.7602D-01       4.8419D-01
    1.0000D+02       2.4520D-01       6.9688D-01      -2.0879D-01       1.8226D-01       4.7104D-01       4.7945D-01
    1.0100D+02       2.4505D-01       6.8757D-01      -2.1590D-01       1.7701D-01       4.6631D-01       4.7450D-01
    1.0200D+02       2.4507D-01       6.7856D-01      -2.2278D-01       1.7190D-01       4.6182D-01       4.6933D-01
    1.0300D+02       2.4526D-01       6.6983D-01      -2.2942D-01       1.6691D-01       4.5755D-01       4.6396D-01
