 numangles= 181
  g= 6.10595D-01
   scat. angle           m2               m1              s21              d21           phase func.      polarization  
    1.1000D+02       2.5271D-01       2.3813D-01       1.2754D-01      -8.6082D-03       2.4542D-01      -2.9695D-02
    1.1100D+02       2.5098D-01       2.3333D-01       1.2351D-01      -9.2229D-03       2.4216D-01      -3.6438D-02
    1.1200D+02       2.4938D-01       2.2849D-01       1.1944D-01      -9.7379D-03       2.3893D-01      -4.3714D-02
    1.1300D+02       2.4789D-01       2.2360D-01       1.1531D-01      -1.0159D-02       2.3574D-01      -5.1521D-02
    1.1400D+02       2.4649D-01       2.1865D-01       1.1110D-01      -1.0491D-02       2.3257D-01      -5.9852D-02
    1.1500D+02       2.4517D-01       2.1365D-01       1.0681D-01      -1.0739D-02       2.2941D-01      -6.8701D-02
    1.1600D+02       2.4391D-01       2.0859D-01       1.0242D-01      -1.0909D-02       2.2625D-01      -7.8058D-02
    1.1700D+02       2.4271D-01       2.0348D-01       9.7927D-02      -1.1006D-02       2.2310D-01      -8.7908D-02
    1.1800D+02       2.4154D-01       1.9833D-01       9.3325D-02      -1.1034D-02       2.1994D-01      -9.8238D-02
    1.1900D+02       2.4040D-01       1.9313D-01       8.8606D-02      -1.0999D-02       2.1677D-01      -1.0903D-01
    1.2000D+02       2.3928D-01       1.8791D-01       8.3766D-02      -1.0903D-02       2.1359D-01      -1.2026D-01
    1.2100D+02       2.3816D-01       1.8265D-01       7.8800D-02      -1.0753D-02       2.1041D-01      -1.3190D-01
    1.2200D+02       2.3703D-01       1.7739D-01       7.3709D-02      -1.0552D-02       2.0721D-01      -1.4392D-01
    1.2300D+02       2.3590D-01       1.7212D-01       6.8490D-02      -1.0305D-02       2.0401D-01      -1.5630D-01
    1.2400D+02       2.3474D-01       1.6687D-01       6.3144D-02      -1.0016D-02       2.0081D-01      -1.6898D-01
    1.2500D+02       2.3356D-01       1.6165D-01       5.7675D-02      -9.6890D-03       1.9761D-01      -1.8194D-01
    1.2600D+02       2.3234D-01       1.5648D-01       5.2085D-02      -9.3282D-03       1.9441D-01      -1.9511D-01
    1.2700D+02       2.3109D-01       1.5137D-01       4.6378D-02      -8.9376D-03       1.9123D-01      -2.0844D-01
    1.2800D+02       2.2980D-01       1.4635D-01       4.0562D-02      -8.5211D-03       1.8807D-01      -2.2187D-01
    1.2900D+02       2.2847D-01       1.4143D-01       3.4643D-02      -8.0827D-03       1.8495D-01      -2.3532D-01
    1.3000D+02       2.2709D-01       1.3663D-01       2.8628D-02      -7.6262D-03       1.8186D-01      -2.4873D-01
    1.3100D+02       2.2567D-01       1.3197D-01       2.2528D-02      -7.1552D-03       1.7882D-01      -2.6200D-01
    1.3200D+02       2.2421D-01       1.2748D-01       1.6353D-02      -6.6734D-03       1.7584D-01      -2.7504D-01
    1.3300D+02       2.2270D-01       1.2317D-01       1.0112D-02      -6.1844D-03       1.7293D-01      -2.8776D-01
    1.3400D+02       2.2114D-01       1.1907D-01       3.8186D-03      -5.6915D-03       1.7011D-01      -3.0004D-01
    1.3500D+02       2.1955D-01       1.1519D-01      -2.5158D-03      -5.1981D-03       1.6737D-01      -3.1177D-01
    1.3600D+02       2.1792D-01       1.1156D-01      -8.8781D-03      -4.7073D-03       1.6474D-01      -3.2283D-01
    1.3700D+02       2.1626D-01       1.0818D-01      -1.5255D-02      -4.2222D-03       1.6222D-01      -3.3311D-01
    1.3800D+02       2.1457D-01       1.0509D-01      -2.1633D-02      -3.7457D-03       1.5983D-01      -3.4248D-01
    1.3900D+02       2.1285D-01       1.0230D-01      -2.7998D-02      -3.2804D-03       1.5757D-01      -3.5081D-01
    1.4000D+02       2.1112D-01       9.9810D-02      -3.4337D-02      -2.8288D-03       1.5546D-01      -3.5798D-01
    1.4100D+02       2.0936D-01       9.7646D-02      -4.0635D-02      -2.3934D-03       1.5351D-01      -3.6389D-01
    1.4200D+02       2.0760D-01       9.5817D-02      -4.6878D-02      -1.9763D-03       1.5171D-01      -3.6842D-01
    1.4300D+02       2.0583D-01       9.4330D-02      -5.3053D-02      -1.5794D-03       1.5008D-01      -3.7148D-01
    1.4400D+02       2.0407D-01       9.3193D-02      -5.9147D-02      -1.2043D-03       1.4863D-01      -3.7299D-01
    1.4500D+02       2.0231D-01       9.2410D-02      -6.5147D-02      -8.5259D-04       1.4736D-01      -3.7289D-01
    1.4600D+02       2.0056D-01       9.1984D-02      -7.1040D-02      -5.2552D-04       1.4627D-01      -3.7115D-01
    1.4700D+02       1.9883D-01       9.1915D-02      -7.6815D-02      -2.2408D-04       1.4537D-01      -3.6773D-01
